bbmstopsocial,rif,0.9166666666666666,0.06666666666666667
gamethrones,nursultan,0.5833333333333333,0.3333333333333333
zubair,australia,0.5555555555555556,0.36363636363636365
exo,afghanistan,1.0,0.0
got,var,1.0,0.0
maga,kleinerbriefkasten,0.9230769230769231,0.047619047619047616
playcool,transcriptionfactorsinlightandcircadianclocksignalingnetworksrevealedbygenomewidemappingofdirecttargetsforneurosporawhitecollarcomplex,0.7391304347826086,0.04411764705882353
music,basshunter,0.8333333333333334,0.15384615384615385
fashion,belgium,0.9230769230769231,0.07692307692307693
socialmedia,brazil,0.75,0.21428571428571427
bts,chile,1.0,0.0
boyluv,denmark,1.0,0.0
realestate,austria,0.5,0.3076923076923077
ebay,colombia,0.7777777777777778,0.2
chen,bolivia,1.0,0.0
lingerie,costarica,0.8181818181818181,0.13333333333333333
swimsuit,dominicanrepublic,0.8125,0.13636363636363635
bra,ecuador,0.75,0.25
knickers,dutchesperantoyouth,0.6666666666666667,0.22727272727272727
tweeturbiz,portraitofaman,0.7857142857142857,0.14285714285714285
tweetuk,algeria,0.9,0.07692307692307693
notredame,ukraine,0.6363636363636364,0.3333333333333333
suho,cameroon,0.9,0.09090909090909091
love,schoolstraat,0.8,0.14285714285714285
paris,switzerland,0.6666666666666667,0.3333333333333333
dohkyungsoo,selfportrait,0.8823529411764706,0.09523809523809523
btsarmy,reconstructionandvalidationofagenomescalemetabolicmodelforthefilamentousfungusneurosporacrassausingfarm,0.7,0.057692307692307696
twitterbestfandom,nipseyhussle,0.7777777777777778,0.16
ompiawards,democraticrepublicofthecongo,0.631578947368421,0.22580645161290322
ripnipsey,peoplesrepublicofchina,0.6,0.24
bbm,republicofthecongo,0.9333333333333333,0.05
btc,burundi,0.875,0.1111111111111111
dreamsunday,bahamas,0.7272727272727273,0.2
xrp,bangladesh,1.0,0.0
fandombtsarmy,belize,0.9333333333333333,0.05555555555555555
palitlovespace,botswana,0.6923076923076923,0.2222222222222222
ripple,quebec,0.8888888888888888,0.09090909090909091
blackpink,malta,0.8,0.16666666666666666
follow,birsamundaairport,0.9333333333333333,0.045454545454545456
trx,analysisofaconservedcellulasetranscriptionalregulatorrevealsinducerindependentproductionofcellulolyticenzymesinneurosporacrassa,0.9,0.015625
art,naruhito,0.625,0.375
timemeetchen,kerkstraat,0.8181818181818181,0.1
xiumin,aivaraskvedarauskas,0.8333333333333334,0.08695652173913043
btsallianzparque,robridder,0.7333333333333334,0.19047619047619047
sexy,israel,0.75,0.25
etsy,molenstraat,0.7,0.25
ipl,jokevanbeusekom,1.0,0.0
venezuela,mexico,0.9166666666666666,0.07142857142857142
business,chicago,0.9090909090909091,0.07142857142857142
mtvla,anniewkoch,0.9230769230769231,0.07142857142857142
pakveng,marjanridder,0.75,0.1875
killlove,norway,0.9090909090909091,0.07692307692307693
amazon,madhumitabisht,0.8333333333333334,0.1111111111111111
crypto,niroshanwijekoon,0.8666666666666667,0.1
listing,japan,0.8888888888888888,0.09090909090909091
climatechange,ireland,0.5833333333333333,0.3333333333333333
milf,venezuela,0.9,0.08333333333333333
video,klausraffeiner,0.8461538461538461,0.11764705882352941
racism,india,0.75,0.2222222222222222
horny,michaelsmith,0.9230769230769231,0.0625
mtvlakpop,dorpsstraat,0.6363636363636364,0.25
jobs,unitedstatesofamerica,0.8666666666666667,0.08695652173913043
gungiveaway,gregorberden,0.7692307692307692,0.15
pakvaus,netherlands,0.8461538461538461,0.125
superleadersu,katitolmoff,0.8571428571428572,0.09090909090909091
leadersuho,ericavandenheuvel,0.46153846153846156,0.35
yawn,turkey,0.8888888888888888,0.1111111111111111
findom,olaugbollestad,0.8571428571428572,0.1111111111111111
loveblackpink,myanmar,0.8571428571428572,0.1111111111111111
mtvbrkpop,sudan,1.0,0.0
artg,lebanon,0.8888888888888888,0.1
killloveblack,mortenfrost,0.8666666666666667,0.09090909090909091
playing,europeanunion,0.6363636363636364,0.25
fiverr,jordan,0.9,0.09090909090909091
porn,unitedkingdom,0.8333333333333334,0.13333333333333333
btsbrazil,tagemadsen,0.7692307692307692,0.1875
books,greece,1.0,0.0
sex,landscape,0.7777777777777778,0.2
mtvlafandom,france,0.75,0.21428571428571427
kindle,morocco,1.0,0.0
hiring,germany,0.6666666666666667,0.3
exokingsold,peru,0.9230769230769231,0.07142857142857142
kai,tourdeguadeloupe,0.9166666666666666,0.05555555555555555
blinks,jamaica,0.9,0.08333333333333333
lakpopbts,nepal,0.7,0.2727272727272727
teambts,malawi,0.7777777777777778,0.18181818181818182
pussy,luckydharmasena,0.7857142857142857,0.17647058823529413
phonepe,milainecloutier,0.7692307692307692,0.15789473684210525
new,italy,1.0,0.0
mtvmiaw,elsalvador,0.8333333333333334,0.13333333333333333
premiosmtvmia,johnwalker,0.75,0.21052631578947367
